X,Y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,
81.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
82.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
83.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
84.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
86.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
87.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
88.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
89.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
90.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
91.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
92.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
93.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
94.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
95.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
96.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
97.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
72.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
73.5,16.5,13.810523850577217,13.959157398768834,15.490101950509208,17.009199142456055,16.61359187534877,16.109738758632115,16.74761172703334,17.26543344770159,17.23702893938337,16.289528165544784,17.577628544398717,18.92334038870675,21.402074541364396,20.138481412615096,20.96128273010254,20.9902161189488,20.812858854021346,21.531167439052037,21.984397070748464,21.907292229788645,22.89065660749163,21.85234751020159,20.608536584036692,20.503492627825057,20.94327708653041,20.55045563834054,20.659612110682897,20.119953972952707,20.400528771536692,20.647689001900808,20.495873314993723,20.310289110456193,20.274253572736466,19.872372491019114,20.02843611580985,20.609494618007115,20.57796015058245,19.210937772478378,19.85440799168178,20.4240357535226,20.702096939086914,19.846295492989675,19.652462823050364,17.375132152012416,17.565985543387278,16.49626350402832,19.080053874424525,16.794043949672155,18.543906893048966,16.414200646536692,15.13220923287528,14.0837493624006,
74.5,16.5,12.188516753060478,12.450249535696846,13.854002816336495,15.585193089076451,15.038150242396764,14.726168496268135,15.349254880632673,15.9834166935512,15.932961872645787,15.252663476126534,16.477251325334823,17.871673311505997,20.186480930873326,19.248021262032644,19.873236792428152,19.832605361938477,19.64346776689802,20.347331728254044,20.75306565420968,20.76073428562709,21.716019494192942,20.783348900931223,19.464702606201172,19.624791826520646,20.00975717817034,19.698985508510045,19.723941530500138,19.216664450509207,19.486641475132533,19.77090345110212,19.642682211739675,19.461579731532506,19.319065638950892,18.92023250034877,18.98928233555385,19.5126097542899,19.389109475272043,18.069089072091238,18.851720537458146,19.258251462663925,19.410579136439733,18.451289313180105,18.248461314610072,15.789777755737305,15.983391625540596,15.104133197239467,17.535221644810267,15.075036457606725,16.64348030090332,14.629050936017718,13.183764593941826,12.427544730050224,
75.5,16.5,11.29238782610212,12.093285969325475,13.08106940133231,14.798005512782506,14.288278034755162,14.173901421683174,14.441146850585938,15.696902683803014,15.35906982421875,15.569189616612025,16.643307549612864,17.927273886544363,19.824246542794363,19.581715992518834,19.457891736711776,19.915122440883092,19.80479485648019,20.259598323277064,20.376979282924108,20.693592888968332,21.887659072875977,20.57170786176409,19.083666392735072,19.160270145961217,19.368181228637695,19.127222878592356,19.208147048950195,18.693272181919642,18.907158987862722,19.156044823782786,19.01366697038923,18.992937632969447,18.736823763166154,18.329227175031388,18.422772816249303,18.76300839015416,18.860332489013672,17.587622506277903,18.1471312386649,18.61217062813895,18.50595201764788,17.52292333330427,17.510011400495255,14.752186911446708,14.9601959500994,14.788793700081962,16.97112192426409,13.971872738429479,15.747916630336217,13.6852354322161,11.797969818115234,11.348116738455635,
76.5,16.5,12.098929268973214,13.458589962550572,13.262174197605678,15.643904277256556,14.993435995919365,15.217534746442523,15.255105427333287,16.829683303833008,16.236594608851842,17.97542926243373,18.294023786272323,19.3082640511649,21.094913210187638,21.60002681187221,20.864526203700475,21.990531376429967,21.768379756382533,22.10567283630371,21.750584193638392,22.44588279724121,23.69859450204032,22.049934114728654,19.958695275442942,19.791620799473353,19.763231822422572,19.825368881225586,19.731172834123885,19.334277834211075,19.316293716430664,19.645508902413503,19.48185784476144,19.465298788888113,19.112377984183176,18.78596987043108,18.925519943237305,19.442993436540878,19.539549691336497,18.390984671456472,18.68245233808245,18.959292275565012,18.775549752371653,17.65895107814244,17.82978630065918,15.136753627232142,15.190318788800921,15.922101838248116,17.469737461635045,14.367136137826103,15.779061453683036,14.093777929033552,11.974990163530622,11.634504045758929,
77.5,16.5,12.57779666355678,13.946646962847028,13.291707992553711,15.513100760323661,14.969430923461914,15.465356009347099,15.388541630336217,16.917877469744003,15.752903802054268,18.32052939278739,18.38917977469308,19.251162392752512,20.715505872453964,21.94705036708287,20.909149714878627,22.41863305228097,22.087065287998744,22.32819448198591,22.176849910191127,23.111761365618026,24.27175739833287,22.603290012904576,20.275263377598353,20.057522909981863,19.87136677333287,20.16404206412179,19.994365419660294,19.534421920776367,19.44505446297782,19.925892421177455,19.778962544032506,19.665508815220424,19.353357315063477,18.983593804495676,19.25469207763672,19.37615421840123,19.70787102835519,18.741836547851562,18.874699183872767,19.06925364903041,18.954703194754465,17.73765046255929,18.008259092058456,15.372136524745397,15.296799523489815,16.201989037649973,17.433690207345144,14.474266597202845,15.381075177873884,13.951625006539482,11.91764681679862,11.812267439705986,
78.5,16.5,13.213133130754743,14.485311780657087,13.383413859776088,15.656972885131836,14.962139674595424,15.496522358485631,15.501480647495814,16.845622743879044,15.874791281563896,19.01225471496582,18.696753365652903,19.233773640223912,20.21279389517648,21.94545773097447,20.676847185407365,22.65561022077288,22.08818871634347,21.893547330583846,21.801140921456472,23.5581784929548,23.7277774810791,22.803205217633927,20.314488547188894,20.065046037946427,19.68666567121233,20.063419886997767,20.090729577200754,19.6105158669608,19.395016806466238,20.174184799194336,20.001593453543528,19.5698789869036,19.242277690342494,19.076353890555247,19.444866725376674,19.48017120361328,19.67517307826451,18.972381591796875,19.027571814400808,19.255485807146346,19.388066155569895,18.07747323172433,18.5452458517892,15.82654081072126,15.485789707728795,16.78536823817662,17.41819899422782,14.453974315098353,14.646039826529366,13.950125830514091,12.067343166896276,11.987547738211495,
79.5,16.5,14.466193062918526,15.426181520734515,14.482903616768974,16.47992161342076,15.958964484078544,16.45778492518834,16.528924124581472,17.74255861554827,16.682307924543107,19.920670645577566,19.385350908551896,19.84279659816197,20.653882707868302,22.18960980006627,21.10217067173549,23.183799743652344,22.837850298200333,22.646363394601003,22.356501988002233,24.680082048688615,24.351927621023997,24.129720415387833,21.791725703648158,21.578292846679688,21.28354835510254,21.53367805480957,21.459325790405273,20.92041642325265,20.828264236450195,21.803663526262557,21.53200912475586,20.863563810076034,20.58596474783761,20.518516268048966,20.916316441127233,20.982819420950754,21.070035117013113,20.54320526123047,20.31052371433803,20.63127544948033,21.009392602103098,19.610180173601425,19.978654044015066,17.21655981881278,17.248396464756556,18.305777141026088,18.84726115635463,15.759752818516322,15.674185071672712,15.333192007882255,13.449891771589007,13.318000520978655,
80.5,16.5,15.517455782209124,16.123354775565012,15.276252474103655,17.180287224905832,16.660123825073242,16.966142109462194,17.02725464957101,18.371440887451172,17.188550404139928,20.491803305489675,19.662255150931223,20.081595012119838,20.885129928588867,22.32206835065569,21.200726100376674,23.26218032836914,23.015239715576172,22.618074417114258,22.22574724469866,24.902448654174805,24.326620646885463,24.475970676967076,22.302198682512557,22.11888858250209,22.1183477129255,21.955305371965682,21.959069388253347,21.433666501726425,21.35857037135533,22.31394468035017,22.318748201642716,21.535743168422155,21.217389787946427,21.27198655264718,21.631538118634904,21.83659335545131,21.770755767822266,21.299999509538925,20.989025388445175,21.07055800301688,21.715739386422293,20.436255591256277,20.75076539175851,18.04902539934431,18.100325175694056,19.19478143964495,19.580961227416992,16.420176097324916,16.22114998953683,16.30200140816825,14.541874749319893,14.248398780822754,
81.5,16.5,15.798554829188756,15.816892078944615,15.143845421927315,16.875859124319895,16.482586451939174,16.987030029296875,16.8330260685512,18.419084276471818,17.24038587297712,20.640082223074778,19.60443333217076,20.09966060093471,20.78146771022252,22.20945140293666,20.81401824951172,23.04019001552037,22.626521246773855,22.21736580984933,22.190603801182338,24.750728879656112,23.6749142238072,24.113625935145787,22.075112206595286,21.900362832205637,21.882877894810267,21.554765701293945,21.854230335780553,21.33310862949916,21.282738276890345,22.206728526524135,22.179538454328263,21.38473837716239,21.03699847630092,21.185926164899552,21.511576788766043,21.821110044206893,21.783207212175643,21.5213440486363,20.994000843593053,21.170183181762695,21.81112507411412,20.744343621390207,20.88808114188058,18.123537881033762,18.149894986833846,19.545562744140625,19.639773505074636,16.149215698242188,16.110930034092494,16.562087740216935,14.63446467263358,14.250658580235072,
82.5,16.5,16.056797572544642,15.936508996146065,15.217199325561523,16.817632130214147,16.713002068655832,16.925644193376815,16.85633441380092,18.74267033168248,17.38748577662877,20.83156939915248,19.831738335745676,20.33694131033761,20.956602369035995,22.174259185791016,21.18850408281599,23.257074901035853,22.93100983755929,22.295166288103378,22.150597436087473,24.769959586007253,23.647199085780553,24.158251353672572,22.09503936767578,21.902909415108816,21.988075801304408,21.565009798322404,21.942902973720006,21.292901175362722,21.418500082833425,22.29134396144322,22.236095428466797,21.555576869419642,21.210510798863,21.344423021589005,21.56832994733538,21.90069089617048,21.852164132254465,21.707840783255442,21.067421504429408,21.142054421561106,21.923098700387136,20.978777476719447,21.03823689052037,18.46041706630162,18.481729779924667,19.754502977643693,19.748614174979075,16.285221099853516,16.169247763497488,16.927014214651926,14.806877136230469,14.497625078473773,
83.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
84.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
86.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
87.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
88.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
89.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
90.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
91.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
92.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
93.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
94.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
95.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
96.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
97.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
69.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
72.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
